# stream_temperature.csv
# Elk Fork Creek - Daily Water Temperature from Two Monitoring Stations
# Columns:
#   date: Date of measurement (YYYY-MM-DD)
#   station: Station identifier (upstream or downstream)
#   daily_mean_temp_c: Daily mean water temperature in degrees Celsius
#   daily_max_temp_c: Daily maximum water temperature in degrees Celsius
# Units: temperature in Celsius
# Missing values coded as NA
# Temperature loggers deployed May through October each year
date,station,daily_mean_temp_c,daily_max_temp_c
2022-09-12,downstream,13.1,15.3
2022-09-13,downstream,13.7,17.0
2022-09-14,downstream,15.4,18.7
2022-09-15,downstream,12.2,15.1
2022-09-16,downstream,12.9,15.3
2022-09-17,downstream,13.5,15.3
2022-09-18,downstream,13.5,17.5
2022-09-19,downstream,12.6,16.8
2022-09-20,downstream,11.6,14.4
2022-09-21,downstream,12.9,16.2
2022-09-22,downstream,13.2,15.0
2022-09-23,downstream,13.3,15.7
2022-09-24,downstream,11.1,15.3
2022-09-25,downstream,9.8,12.3
2022-09-26,downstream,11.2,15.6
2022-09-27,downstream,12.8,14.4
2022-09-28,downstream,9.8,14.1
2022-09-29,downstream,12.6,14.6
2022-09-30,downstream,9.7,12.7
2022-10-01,downstream,10.5,14.7
2022-10-02,downstream,9.5,12.2
2022-10-03,downstream,10.3,11.9
2022-10-04,downstream,8.7,13.0
2022-10-05,downstream,11.5,15.8
2022-10-06,downstream,12.0,15.8
2022-10-07,downstream,9.8,14.2
2022-10-08,downstream,9.2,13.5
2022-10-09,downstream,10.7,13.2
2022-10-10,downstream,9.2,12.2
2022-10-11,downstream,9.9,12.4
2022-10-12,downstream,5.5,7.8
2022-10-13,downstream,7.9,10.3
2022-10-14,downstream,9.1,10.7
2022-10-15,downstream,9.2,13.3
2022-10-16,downstream,8.5,11.1
2022-10-17,downstream,6.4,9.6
2022-10-18,downstream,9.7,12.7
2022-10-19,downstream,6.7,10.2
2022-10-20,downstream,9.1,11.6
2022-10-21,downstream,7.1,9.2
2022-10-22,downstream,5.0,7.3
2022-10-23,downstream,6.4,8.9
2022-10-24,downstream,6.8,10.4
2022-10-25,downstream,7.1,10.9
2022-10-26,downstream,6.1,9.5
2022-10-27,downstream,5.7,9.5
2022-10-28,downstream,5.7,8.3
2022-10-29,downstream,6.6,8.1
2022-10-30,downstream,6.2,8.4
2022-10-31,downstream,3.8,6.1
2023-05-01,upstream,15.0,17.4
2023-05-02,upstream,14.4,17.3
2023-05-03,upstream,13.3,16.4
2023-05-04,upstream,16.3,18.3
2023-05-05,upstream,14.2,16.5
2023-05-06,upstream,16.8,18.4
2023-05-07,upstream,15.9,19.9
2023-05-08,upstream,15.2,16.8
2023-05-09,upstream,18.4,22.9
2023-05-10,upstream,16.9,19.5
2023-05-11,upstream,16.2,19.8
2023-05-12,upstream,14.4,18.5
2023-05-13,upstream,16.7,18.9
2023-05-14,upstream,13.7,15.8
2023-05-15,upstream,16.5,18.6
2023-05-16,upstream,16.4,18.8
2023-05-17,upstream,17.4,20.4
2023-05-18,upstream,16.0,18.6
2023-05-19,upstream,16.3,18.3
2023-05-20,upstream,18.5,21.1
2023-05-21,upstream,15.9,20.0
2023-05-22,upstream,19.1,22.7
2023-05-23,upstream,16.9,21.2
2023-05-24,upstream,19.3,21.9
2023-05-25,upstream,16.8,21.0
2023-05-26,upstream,16.7,20.3
2023-05-27,upstream,19.1,23.4
2023-05-28,upstream,19.6,22.4
2023-05-29,upstream,17.0,20.5
2023-05-30,upstream,18.0,22.2
2023-05-31,upstream,17.6,19.4
2023-06-01,upstream,15.0,17.2
2023-06-02,upstream,19.8,23.8
2023-06-03,upstream,18.9,22.7
2023-06-04,upstream,17.0,19.7
2023-06-05,upstream,19.4,21.2
2023-06-06,upstream,18.0,21.8
2023-06-07,upstream,18.5,20.5
2023-06-08,upstream,20.5,24.1
2023-06-09,upstream,19.0,20.7
2023-06-10,upstream,18.1,22.6
2023-06-11,upstream,18.3,20.0
2023-06-12,upstream,17.4,21.1
2023-06-13,upstream,19.7,22.0
2023-06-14,upstream,20.6,23.2
2023-06-15,upstream,18.8,20.7
2023-06-16,upstream,20.5,23.5
2023-06-17,upstream,20.7,24.3
2023-06-18,upstream,19.9,24.2
2023-06-19,upstream,18.8,21.1
2023-06-20,upstream,20.5,22.8
2023-06-21,upstream,21.2,23.3
2023-06-22,upstream,17.2,20.6
2023-06-23,upstream,20.6,23.7
2023-06-24,upstream,19.6,23.4
2023-06-25,upstream,18.3,22.0
2023-06-26,upstream,18.2,21.6
2023-06-27,upstream,17.6,21.3
2023-06-28,upstream,18.3,21.9
2023-06-29,upstream,18.8,23.3
2023-06-30,upstream,19.8,22.9
2023-07-01,upstream,18.1,20.4
2023-07-02,upstream,18.7,21.2
2023-07-03,upstream,NA,NA
2023-07-04,upstream,17.3,20.5
2023-07-05,upstream,17.5,20.6
2023-07-06,upstream,18.9,23.1
2023-07-07,upstream,17.0,19.6
2023-07-08,upstream,20.2,22.2
2023-07-09,upstream,20.4,21.9
2023-07-10,upstream,18.3,21.8
2023-07-11,upstream,20.1,23.5
2023-07-12,upstream,18.1,19.9
2023-07-13,upstream,18.2,21.3
2023-07-14,upstream,20.2,22.0
2023-07-15,upstream,17.9,20.7
2023-07-16,upstream,NA,NA
2023-07-17,upstream,20.5,22.4
2023-07-18,upstream,18.7,22.6
2023-07-19,upstream,19.4,22.1
2023-07-20,upstream,17.3,21.4
2023-07-21,upstream,NA,NA
2023-07-22,upstream,16.4,20.3
2023-07-23,upstream,17.9,21.2
2023-07-24,upstream,19.7,22.9
2023-07-25,upstream,19.1,20.7
2023-07-26,upstream,17.9,20.3
2023-07-27,upstream,17.8,21.3
2023-07-28,upstream,17.0,18.9
2023-07-29,upstream,17.4,20.6
2023-07-30,upstream,16.8,20.3
2023-07-31,upstream,17.2,19.6
2023-08-01,upstream,18.1,20.3
2023-08-02,upstream,18.5,22.1
2023-08-03,upstream,17.4,21.7
2023-08-04,upstream,17.3,20.8
2023-08-05,upstream,17.1,21.2
2023-08-06,upstream,16.8,20.8
2023-08-07,upstream,18.1,20.1
2023-08-08,upstream,19.3,21.1
2023-08-09,upstream,17.8,19.9
2023-08-10,upstream,17.7,20.1
2023-08-11,upstream,16.0,20.4
2023-08-12,upstream,19.0,20.6
2023-08-13,upstream,16.0,18.5
2023-08-14,upstream,17.3,19.8
2023-08-15,upstream,16.9,19.3
2023-08-16,upstream,15.7,18.1
2023-08-17,upstream,17.5,21.7
2023-08-18,upstream,15.7,19.0
2023-08-19,upstream,16.6,18.2
2023-08-20,upstream,14.7,17.0
2023-08-21,upstream,18.5,21.9
2023-08-22,upstream,14.4,18.3
2023-08-23,upstream,14.3,17.4
2023-08-24,upstream,14.6,16.9
2023-08-25,upstream,11.8,14.2
2023-08-26,upstream,13.5,15.5
2023-08-27,upstream,15.1,19.3
2023-08-28,upstream,15.2,17.2
2023-08-29,upstream,13.8,17.9
2023-08-30,upstream,14.1,16.1
2023-08-31,upstream,13.6,15.8
2023-09-01,upstream,NA,NA
2023-09-02,upstream,14.0,17.4
2023-09-03,upstream,13.9,16.5
2023-09-04,upstream,13.9,18.4
2023-09-05,upstream,12.8,16.6
2023-09-06,upstream,13.1,16.7
2023-09-07,upstream,11.4,13.6
2023-09-08,upstream,12.9,16.5
2023-09-09,upstream,12.0,16.2
2023-09-10,upstream,13.6,15.3
2023-09-11,upstream,12.0,15.1
2023-09-12,upstream,13.1,14.8
2023-09-13,upstream,13.5,17.4
2023-09-14,upstream,11.5,13.4
2023-09-15,upstream,10.4,12.6
2023-09-16,upstream,9.4,12.7
2023-09-17,upstream,10.0,14.4
2023-09-18,upstream,10.7,15.0
2023-09-19,upstream,12.1,13.8
2023-09-20,upstream,9.7,12.5
2023-09-21,upstream,9.4,12.9
2023-09-22,upstream,10.7,13.9
2023-09-23,upstream,10.9,14.1
2023-09-24,upstream,11.6,13.8
2023-09-25,upstream,11.4,15.0
2023-09-26,upstream,8.6,10.6
2023-09-27,upstream,7.5,11.0
2023-09-28,upstream,9.8,12.3
2023-09-29,upstream,8.6,10.7
2023-09-30,upstream,9.6,12.3
2023-10-01,upstream,10.2,13.0
2023-10-02,upstream,8.1,9.9
2023-10-03,upstream,11.0,14.7
2023-10-04,upstream,10.7,12.4
2023-10-05,upstream,4.8,8.3
2023-10-06,upstream,7.4,10.7
2023-10-07,upstream,10.5,12.6
2023-10-08,upstream,9.3,11.0
2023-10-09,upstream,7.2,9.1
2023-10-10,upstream,7.2,9.8
2023-10-11,upstream,4.4,7.6
2023-10-12,upstream,6.0,8.2
2023-10-13,upstream,6.3,10.8
2023-10-14,upstream,7.9,11.2
2023-10-15,upstream,7.9,10.0
2023-10-16,upstream,6.0,9.7
2023-10-17,upstream,7.7,10.0
2023-10-18,upstream,7.6,10.4
2023-10-19,upstream,5.9,8.0
2023-10-20,upstream,6.0,7.6
2023-10-21,upstream,5.9,9.0
2023-10-22,upstream,6.8,10.0
2023-10-23,upstream,6.2,10.5
2023-10-24,upstream,5.2,7.6
2023-10-25,upstream,5.3,9.2
2023-10-26,upstream,7.0,10.3
2023-10-27,upstream,4.5,8.4
2023-10-28,upstream,6.0,8.4
2023-10-29,upstream,4.9,8.1
2023-10-30,upstream,5.4,7.0
2023-10-31,upstream,4.6,7.7
2023-05-01,downstream,15.0,17.1
2023-05-02,downstream,18.3,21.0
2023-05-03,downstream,16.9,19.5
2023-05-04,downstream,15.9,19.8
2023-05-05,downstream,17.7,21.8
2023-05-06,downstream,16.5,20.8
2023-05-07,downstream,15.8,19.3
2023-05-08,downstream,17.6,21.5
2023-05-09,downstream,16.3,19.0
2023-05-10,downstream,NA,NA
2023-05-11,downstream,17.5,21.8
2023-05-12,downstream,17.8,22.2
2023-05-13,downstream,16.4,20.4
2023-05-14,downstream,21.0,22.9
2023-05-15,downstream,17.2,21.4
2023-05-16,downstream,17.5,20.3
2023-05-17,downstream,19.2,22.3
2023-05-18,downstream,17.1,18.7
2023-05-19,downstream,19.5,22.3
2023-05-20,downstream,18.3,20.6
2023-05-21,downstream,17.9,19.7
2023-05-22,downstream,16.8,20.9
2023-05-23,downstream,17.8,20.9
2023-05-24,downstream,19.1,21.5
2023-05-25,downstream,17.4,19.3
2023-05-26,downstream,19.5,23.8
2023-05-27,downstream,22.2,25.1
2023-05-28,downstream,18.2,21.4
2023-05-29,downstream,19.0,21.7
2023-05-30,downstream,18.8,20.7
2023-05-31,downstream,19.5,21.3
2023-06-01,downstream,18.2,20.6
2023-06-02,downstream,21.6,24.1
2023-06-03,downstream,20.5,24.0
2023-06-04,downstream,19.3,20.9
2023-06-05,downstream,19.2,21.2
2023-06-06,downstream,20.8,25.3
2023-06-07,downstream,19.8,21.3
2023-06-08,downstream,20.2,24.1
2023-06-09,downstream,18.4,20.0
2023-06-10,downstream,19.9,24.2
2023-06-11,downstream,20.9,23.0
2023-06-12,downstream,20.6,22.7
2023-06-13,downstream,20.1,23.8
2023-06-14,downstream,22.2,24.8
2023-06-15,downstream,20.2,24.2
2023-06-16,downstream,19.1,20.8
2023-06-17,downstream,20.0,21.8
2023-06-18,downstream,20.9,22.9
2023-06-19,downstream,20.5,24.0
2023-06-20,downstream,19.7,21.3
2023-06-21,downstream,19.7,21.7
2023-06-22,downstream,20.0,23.4
2023-06-23,downstream,21.8,25.0
2023-06-24,downstream,20.6,22.6
2023-06-25,downstream,19.4,21.0
2023-06-26,downstream,19.2,23.0
2023-06-27,downstream,20.1,22.2
2023-06-28,downstream,20.1,23.2
2023-06-29,downstream,19.1,20.9
2023-06-30,downstream,21.1,22.9
2023-07-01,downstream,21.3,22.8
2023-07-02,downstream,22.7,26.7
2023-07-03,downstream,19.9,22.3
2023-07-04,downstream,20.4,23.6
2023-07-05,downstream,20.3,21.8
2023-07-06,downstream,19.5,23.4
2023-07-07,downstream,20.6,23.3
2023-07-08,downstream,20.0,24.4
2023-07-09,downstream,20.5,23.4
2023-07-10,downstream,NA,NA
2023-07-11,downstream,21.3,25.8
2023-07-12,downstream,20.8,23.3
2023-07-13,downstream,18.5,21.6
2023-07-14,downstream,19.3,23.5
2023-07-15,downstream,19.8,21.5
2023-07-16,downstream,22.7,26.5
2023-07-17,downstream,20.6,22.3
2023-07-18,downstream,18.3,21.3
2023-07-19,downstream,19.7,23.6
2023-07-20,downstream,21.3,25.8
2023-07-21,downstream,20.1,22.6
2023-07-22,downstream,21.3,24.1
2023-07-23,downstream,20.4,24.5
2023-07-24,downstream,20.0,22.4
2023-07-25,downstream,19.3,23.8
2023-07-26,downstream,19.3,21.7
2023-07-27,downstream,20.0,22.4
2023-07-28,downstream,20.1,21.8
2023-07-29,downstream,18.8,23.0
2023-07-30,downstream,20.5,24.0
2023-07-31,downstream,19.5,21.2
2023-08-01,downstream,18.8,21.9
2023-08-02,downstream,NA,NA
2023-08-03,downstream,20.7,24.3
2023-08-04,downstream,18.1,20.6
2023-08-05,downstream,18.5,22.2
2023-08-06,downstream,17.9,20.7
2023-08-07,downstream,19.1,22.0
2023-08-08,downstream,19.8,21.4
2023-08-09,downstream,21.2,23.5
2023-08-10,downstream,17.1,20.4
2023-08-11,downstream,18.6,21.6
2023-08-12,downstream,17.1,20.3
2023-08-13,downstream,17.9,19.4
2023-08-14,downstream,18.3,21.5
2023-08-15,downstream,19.6,21.6
2023-08-16,downstream,17.6,21.8
2023-08-17,downstream,16.6,19.1
2023-08-18,downstream,16.5,19.0
2023-08-19,downstream,18.6,20.3
2023-08-20,downstream,17.4,19.6
2023-08-21,downstream,16.2,18.3
2023-08-22,downstream,19.4,23.1
2023-08-23,downstream,15.3,19.4
2023-08-24,downstream,13.4,17.2
2023-08-25,downstream,17.7,20.9
2023-08-26,downstream,18.1,19.8
2023-08-27,downstream,15.9,19.5
2023-08-28,downstream,15.0,17.0
2023-08-29,downstream,15.9,19.2
2023-08-30,downstream,NA,NA
2023-08-31,downstream,15.1,17.6
2023-09-01,downstream,14.6,17.1
2023-09-02,downstream,17.3,19.0
2023-09-03,downstream,14.7,16.8
2023-09-04,downstream,16.2,20.4
2023-09-05,downstream,13.8,17.0
2023-09-06,downstream,15.6,18.3
2023-09-07,downstream,12.4,14.9
2023-09-08,downstream,14.1,15.8
2023-09-09,downstream,13.2,15.8
2023-09-10,downstream,15.1,18.1
2023-09-11,downstream,12.8,16.0
2023-09-12,downstream,13.3,17.6
2023-09-13,downstream,13.8,15.5
2023-09-14,downstream,14.2,16.6
2023-09-15,downstream,13.8,17.3
2023-09-16,downstream,11.4,14.8
2023-09-17,downstream,15.1,16.8
2023-09-18,downstream,14.5,17.2
2023-09-19,downstream,12.3,16.1
2023-09-20,downstream,11.3,13.3
2023-09-21,downstream,12.0,14.1
2023-09-22,downstream,11.0,15.3
2023-09-23,downstream,11.1,13.6
2023-09-24,downstream,12.2,15.7
2023-09-25,downstream,11.4,15.8
2023-09-26,downstream,11.1,12.7
2023-09-27,downstream,12.7,15.8
2023-09-28,downstream,11.1,12.7
2023-09-29,downstream,10.5,13.2
2023-09-30,downstream,12.7,15.5
2023-10-01,downstream,NA,NA
2023-10-02,downstream,10.4,13.7
2023-10-03,downstream,8.8,12.9
2023-10-04,downstream,9.7,11.5
2023-10-05,downstream,12.2,14.9
2023-10-06,downstream,10.9,15.2
2023-10-07,downstream,8.1,10.8
2023-10-08,downstream,9.1,13.2
2023-10-09,downstream,7.7,9.3
2023-10-10,downstream,10.0,12.4
2023-10-11,downstream,9.4,12.9
2023-10-12,downstream,9.9,13.5
2023-10-13,downstream,7.8,10.0
2023-10-14,downstream,6.6,8.2
2023-10-15,downstream,7.4,10.1
2023-10-16,downstream,8.9,11.8
2023-10-17,downstream,7.9,12.2
2023-10-18,downstream,8.5,12.8
2023-10-19,downstream,8.1,10.6
2023-10-20,downstream,8.2,9.8
2023-10-21,downstream,7.3,9.3
2023-10-22,downstream,6.3,7.8
2023-10-23,downstream,4.9,6.5
2023-10-24,downstream,7.7,12.1
2023-10-25,downstream,8.8,11.2
2023-10-26,downstream,6.0,7.7
2023-10-27,downstream,5.1,7.5
2023-10-28,downstream,5.4,9.5
2023-10-29,downstream,6.0,8.2
2023-10-30,downstream,5.3,9.0
2023-10-31,downstream,5.7,9.9
2024-05-01,upstream,14.3,16.2
2024-05-02,upstream,15.1,17.7
2024-05-03,upstream,15.8,20.0
2024-05-04,upstream,15.0,18.6
2024-05-05,upstream,15.7,19.3
2024-05-06,upstream,15.0,19.4
2024-05-07,upstream,16.1,20.3
2024-05-08,upstream,17.2,18.9
2024-05-09,upstream,18.2,21.9
2024-05-10,upstream,18.2,21.5
2024-05-11,upstream,17.3,18.8
2024-05-12,upstream,14.8,18.3
2024-05-13,upstream,15.5,19.9
2024-05-14,upstream,14.9,16.8
2024-05-15,upstream,15.7,17.6
2024-05-16,upstream,17.8,19.9
2024-05-17,upstream,16.4,20.5
2024-05-18,upstream,14.9,19.3
2024-05-19,upstream,18.2,21.6
2024-05-20,upstream,16.5,18.6
2024-05-21,upstream,15.1,17.3
2024-05-22,upstream,17.7,21.3
2024-05-23,upstream,17.0,18.6
2024-05-24,upstream,17.7,19.3
2024-05-25,upstream,16.5,19.9
2024-05-26,upstream,19.0,21.5
2024-05-27,upstream,20.2,24.3
2024-05-28,upstream,16.5,19.0
2024-05-29,upstream,19.1,21.7
2024-05-30,upstream,17.5,21.7
2024-05-31,upstream,17.3,21.6
2024-06-01,upstream,20.0,24.3
2024-06-02,upstream,17.5,19.7
2024-06-03,upstream,17.7,21.1
2024-06-04,upstream,18.4,21.7
2024-06-05,upstream,16.4,18.0
2024-06-06,upstream,17.7,21.0
2024-06-07,upstream,16.6,18.7
2024-06-08,upstream,18.6,22.0
2024-06-09,upstream,18.8,20.7
2024-06-10,upstream,19.5,23.6
2024-06-11,upstream,19.9,23.4
2024-06-12,upstream,NA,NA
2024-06-13,upstream,18.5,22.0
2024-06-14,upstream,18.6,22.7
2024-06-15,upstream,21.0,23.0
2024-06-16,upstream,20.5,24.4
2024-06-17,upstream,20.0,23.1
2024-06-18,upstream,21.3,24.9
2024-06-19,upstream,19.7,22.1
2024-06-20,upstream,NA,NA
2024-06-21,upstream,20.0,23.9
2024-06-22,upstream,21.7,24.3
2024-06-23,upstream,20.0,22.3
2024-06-24,upstream,18.7,20.3
2024-06-25,upstream,20.1,23.7
2024-06-26,upstream,20.4,23.7
2024-06-27,upstream,16.6,19.0
2024-06-28,upstream,19.7,23.1
2024-06-29,upstream,18.4,20.1
2024-06-30,upstream,18.0,21.2
2024-07-01,upstream,19.7,22.9
2024-07-02,upstream,18.9,21.7
2024-07-03,upstream,19.0,23.3
2024-07-04,upstream,17.9,21.8
2024-07-05,upstream,20.1,24.5
2024-07-06,upstream,18.0,21.4
2024-07-07,upstream,18.9,21.5
2024-07-08,upstream,20.7,24.6
2024-07-09,upstream,18.5,22.9
2024-07-10,upstream,18.8,21.0
2024-07-11,upstream,18.8,22.9
2024-07-12,upstream,19.0,21.3
2024-07-13,upstream,20.3,23.6
2024-07-14,upstream,21.0,24.0
2024-07-15,upstream,18.1,22.1
2024-07-16,upstream,19.5,21.8
2024-07-17,upstream,18.6,21.0
2024-07-18,upstream,19.4,22.2
2024-07-19,upstream,20.0,24.4
2024-07-20,upstream,NA,NA
2024-07-21,upstream,19.4,22.9
2024-07-22,upstream,16.8,18.7
2024-07-23,upstream,17.0,19.0
2024-07-24,upstream,17.7,20.5
2024-07-25,upstream,21.8,24.0
2024-07-26,upstream,17.4,21.1
2024-07-27,upstream,18.9,20.7
2024-07-28,upstream,17.7,20.0
2024-07-29,upstream,18.9,22.3
2024-07-30,upstream,18.9,21.8
2024-07-31,upstream,20.2,22.0
2024-08-01,upstream,19.8,21.7
2024-08-02,upstream,18.2,20.7
2024-08-03,upstream,19.1,23.6
2024-08-04,upstream,18.4,21.3
2024-08-05,upstream,18.9,21.6
2024-08-06,upstream,15.1,18.4
2024-08-07,upstream,17.4,19.4
2024-08-08,upstream,14.6,17.6
2024-08-09,upstream,18.6,20.4
2024-08-10,upstream,16.4,20.0
2024-08-11,upstream,15.6,19.1
2024-08-12,upstream,16.5,19.9
2024-08-13,upstream,16.9,21.1
2024-08-14,upstream,15.7,17.4
2024-08-15,upstream,16.9,19.6
2024-08-16,upstream,14.9,17.6
2024-08-17,upstream,17.2,21.0
2024-08-18,upstream,16.9,19.5
2024-08-19,upstream,17.1,19.7
2024-08-20,upstream,16.1,17.9
2024-08-21,upstream,16.7,20.7
2024-08-22,upstream,15.1,19.1
2024-08-23,upstream,16.4,19.2
2024-08-24,upstream,13.3,14.8
2024-08-25,upstream,15.3,19.0
2024-08-26,upstream,15.2,19.2
2024-08-27,upstream,14.1,16.5
2024-08-28,upstream,12.6,14.5
2024-08-29,upstream,13.3,17.7
2024-08-30,upstream,14.3,17.9
2024-08-31,upstream,13.6,17.4
2024-09-01,upstream,14.7,17.0
2024-09-02,upstream,14.2,18.1
2024-09-03,upstream,14.0,16.2
2024-09-04,upstream,12.4,15.3
2024-09-05,upstream,12.1,13.8
2024-09-06,upstream,12.8,15.9
2024-09-07,upstream,14.6,17.4
2024-09-08,upstream,13.6,17.5
2024-09-09,upstream,12.7,14.6
2024-09-10,upstream,14.3,18.2
2024-09-11,upstream,15.3,18.9
2024-09-12,upstream,12.3,14.7
2024-09-13,upstream,13.4,16.8
2024-09-14,upstream,11.6,13.1
2024-09-15,upstream,12.1,14.7
2024-09-16,upstream,10.4,14.2
2024-09-17,upstream,11.8,13.6
2024-09-18,upstream,9.1,11.3
2024-09-19,upstream,10.1,12.4
2024-09-20,upstream,10.1,12.8
2024-09-21,upstream,10.1,12.9
2024-09-22,upstream,9.2,12.5
2024-09-23,upstream,9.6,11.6
2024-09-24,upstream,12.2,16.2
2024-09-25,upstream,10.5,13.0
2024-09-26,upstream,10.0,13.6
2024-09-27,upstream,9.5,13.3
2024-09-28,upstream,10.5,12.3
2024-09-29,upstream,NA,NA
2024-09-30,upstream,8.4,12.8
2024-10-01,upstream,10.4,12.0
2024-10-02,upstream,9.8,13.4
2024-10-03,upstream,11.1,14.2
2024-10-04,upstream,8.7,12.5
2024-10-05,upstream,8.9,11.5
2024-10-06,upstream,8.2,10.6
2024-10-07,upstream,7.9,10.1
2024-10-08,upstream,5.8,9.9
2024-10-09,upstream,8.4,11.8
2024-10-10,upstream,6.6,8.9
2024-10-11,upstream,8.5,12.7
2024-10-12,upstream,9.1,11.1
2024-10-13,upstream,6.1,8.6
2024-10-14,upstream,5.1,7.1
2024-10-15,upstream,8.6,10.6
2024-10-16,upstream,7.1,9.1
2024-10-17,upstream,8.1,12.1
2024-10-18,upstream,7.8,10.6
2024-10-19,upstream,6.9,9.4
2024-10-20,upstream,4.4,8.8
2024-10-21,upstream,6.0,8.7
2024-10-22,upstream,4.9,9.3
2024-10-23,upstream,4.0,7.5
2024-10-24,upstream,6.1,8.4
2024-10-25,upstream,2.7,6.1
2024-10-26,upstream,4.8,7.6
2024-10-27,upstream,5.7,7.3
2024-10-28,upstream,4.3,6.6
2024-10-29,upstream,4.5,8.4
2024-10-30,upstream,6.1,7.9
2024-10-31,upstream,3.6,6.8
2024-05-01,downstream,18.7,22.8
2024-05-02,downstream,15.8,18.9
2024-05-03,downstream,17.6,19.5
2024-05-04,downstream,15.9,20.3
2024-05-05,downstream,16.9,19.5
2024-05-06,downstream,16.4,18.8
2024-05-07,downstream,17.6,21.6
2024-05-08,downstream,16.2,18.7
2024-05-09,downstream,16.8,20.1
2024-05-10,downstream,17.0,19.3
2024-05-11,downstream,17.9,19.7
2024-05-12,downstream,17.5,20.4
2024-05-13,downstream,17.6,19.4
2024-05-14,downstream,16.4,18.2
2024-05-15,downstream,17.8,20.8
2024-05-16,downstream,19.3,21.0
2024-05-17,downstream,17.9,19.9
2024-05-18,downstream,18.4,20.6
2024-05-19,downstream,17.5,21.8
2024-05-20,downstream,20.3,23.2
2024-05-21,downstream,18.9,23.4
2024-05-22,downstream,18.4,20.3
2024-05-23,downstream,19.3,22.0
2024-05-24,downstream,NA,NA
2024-05-25,downstream,18.6,21.1
2024-05-26,downstream,17.8,19.7
2024-05-27,downstream,21.1,23.2
2024-05-28,downstream,20.3,24.6
2024-05-29,downstream,19.9,23.0
2024-05-30,downstream,18.4,19.9
2024-05-31,downstream,18.5,22.2
2024-06-01,downstream,19.1,22.5
2024-06-02,downstream,22.0,25.4
2024-06-03,downstream,21.5,23.1
2024-06-04,downstream,21.9,26.0
2024-06-05,downstream,19.2,21.6
2024-06-06,downstream,20.3,23.3
2024-06-07,downstream,20.1,24.2
2024-06-08,downstream,20.7,24.1
2024-06-09,downstream,22.5,25.8
2024-06-10,downstream,20.5,24.1
2024-06-11,downstream,19.5,23.3
2024-06-12,downstream,22.6,26.0
2024-06-13,downstream,20.5,24.5
2024-06-14,downstream,22.0,26.1
2024-06-15,downstream,18.5,22.8
2024-06-16,downstream,20.3,24.8
2024-06-17,downstream,21.5,24.1
2024-06-18,downstream,20.4,22.9
2024-06-19,downstream,21.8,23.8
2024-06-20,downstream,22.2,24.4
2024-06-21,downstream,19.0,23.0
2024-06-22,downstream,21.1,25.1
2024-06-23,downstream,19.2,23.1
2024-06-24,downstream,NA,NA
2024-06-25,downstream,21.4,23.7
2024-06-26,downstream,18.2,20.2
2024-06-27,downstream,21.6,25.4
2024-06-28,downstream,23.0,26.0
2024-06-29,downstream,21.0,23.2
2024-06-30,downstream,21.2,23.7
2024-07-01,downstream,20.9,22.5
2024-07-02,downstream,21.1,23.7
2024-07-03,downstream,23.9,27.0
2024-07-04,downstream,20.4,24.2
2024-07-05,downstream,20.3,24.2
2024-07-06,downstream,21.8,25.2
2024-07-07,downstream,22.0,24.7
2024-07-08,downstream,19.8,23.4
2024-07-09,downstream,20.6,23.8
2024-07-10,downstream,22.2,26.6
2024-07-11,downstream,21.6,25.2
2024-07-12,downstream,19.4,23.8
2024-07-13,downstream,21.8,25.9
2024-07-14,downstream,21.7,24.2
2024-07-15,downstream,17.6,20.0
2024-07-16,downstream,20.5,24.0
2024-07-17,downstream,20.1,24.4
2024-07-18,downstream,20.5,24.0
2024-07-19,downstream,19.4,22.1
2024-07-20,downstream,20.3,24.7
2024-07-21,downstream,21.1,24.4
2024-07-22,downstream,22.4,26.1
2024-07-23,downstream,20.7,22.5
2024-07-24,downstream,21.5,23.3
2024-07-25,downstream,17.8,19.5
2024-07-26,downstream,20.6,23.4
2024-07-27,downstream,20.3,24.0
2024-07-28,downstream,17.9,22.4
2024-07-29,downstream,19.9,23.1
2024-07-30,downstream,21.4,23.1
2024-07-31,downstream,19.4,21.4
2024-08-01,downstream,NA,NA
2024-08-02,downstream,17.4,21.3
2024-08-03,downstream,20.8,24.3
2024-08-04,downstream,19.2,22.0
2024-08-05,downstream,21.2,24.1
2024-08-06,downstream,19.3,23.6
2024-08-07,downstream,17.6,20.7
2024-08-08,downstream,NA,NA
2024-08-09,downstream,20.4,22.7
2024-08-10,downstream,18.1,20.8
2024-08-11,downstream,18.8,21.4
2024-08-12,downstream,18.7,20.9
2024-08-13,downstream,19.3,21.7
2024-08-14,downstream,18.2,20.5
2024-08-15,downstream,17.0,20.3
2024-08-16,downstream,17.7,21.3
2024-08-17,downstream,17.1,19.4
2024-08-18,downstream,15.9,18.2
2024-08-19,downstream,16.1,18.6
2024-08-20,downstream,17.3,20.2
2024-08-21,downstream,17.1,18.8
2024-08-22,downstream,18.5,20.0
2024-08-23,downstream,17.1,20.3
2024-08-24,downstream,18.1,21.8
2024-08-25,downstream,18.8,21.7
2024-08-26,downstream,15.1,19.6
2024-08-27,downstream,16.4,18.0
2024-08-28,downstream,17.5,20.5
2024-08-29,downstream,14.8,18.7
2024-08-30,downstream,17.5,21.4
2024-08-31,downstream,16.9,18.7
2024-09-01,downstream,14.1,17.7
2024-09-02,downstream,16.0,18.5
