# crappie_length_frequency.csv
# Silver Creek Impoundment - Black Crappie Fall Trap Net Length-Frequency Data
# Columns:
#   year: Year of sampling (integer, YYYY)
#   sample_date: Date of sampling (YYYY-MM-DD)
#   site: Trap net site identifier (character, TN01-TN08)
#   fish_id: Unique fish identifier (character)
#   total_length_mm: Total length in millimeters
#   weight_g: Weight in grams; NA if not weighed
#   sex: Sex of fish (M, F, or U for unknown); NA if not determined
# Units: length in mm, weight in g
# Missing values coded as NA
year,sample_date,site,fish_id,total_length_mm,weight_g,sex
2024,2024-10-13,TN04,C02097,258,187.0,U
2024,2024-10-13,TN04,C02098,260,204.5,NA
2024,2024-10-13,TN04,C02099,201,89.2,M
2024,2024-10-13,TN04,C02100,196,81.8,M
2024,2024-10-13,TN04,C02101,206,96.8,F
2024,2024-10-13,TN04,C02102,254,185.7,F
2024,2024-10-13,TN04,C02103,228,118.9,U
2024,2024-10-13,TN04,C02104,224,121.4,F
2024,2024-10-13,TN05,C02105,228,135.4,M
2024,2024-10-13,TN05,C02106,184,64.1,F
2024,2024-10-13,TN05,C02107,185,62.3,U
2024,2024-10-13,TN05,C02108,165,55.3,M
2024,2024-10-13,TN05,C02109,172,47.9,M
2024,2024-10-13,TN05,C02110,137,NA,F
2024,2024-10-13,TN05,C02111,242,147.8,F
2024,2024-10-13,TN05,C02112,119,20.4,F
2024,2024-10-13,TN05,C02113,211,97.5,F
2024,2024-10-13,TN05,C02114,151,42.2,M
2024,2024-10-13,TN06,C02115,141,30.4,M
2024,2024-10-13,TN06,C02116,141,NA,F
2024,2024-10-13,TN06,C02117,185,77.2,M
2024,2024-10-13,TN06,C02118,241,NA,M
2024,2024-10-13,TN06,C02119,185,NA,M
2024,2024-10-13,TN06,C02120,204,92.6,F
2024,2024-10-13,TN06,C02121,167,54.3,F
2024,2024-10-13,TN06,C02122,124,17.8,M
2024,2024-10-13,TN06,C02123,168,49.2,M
2024,2024-10-13,TN06,C02124,249,148.3,M
2024,2024-10-13,TN07,C02125,113,13.5,M
2024,2024-10-13,TN07,C02126,138,29.9,U
2024,2024-10-13,TN07,C02127,188,79.7,NA
2024,2024-10-13,TN07,C02128,207,96.3,M
2024,2024-10-13,TN07,C02129,121,22.0,F
2024,2024-10-13,TN07,C02130,113,NA,F
2024,2024-10-13,TN07,C02131,196,93.3,M
2024,2024-10-13,TN07,C02132,184,72.4,NA
2024,2024-10-13,TN07,C02133,161,51.3,F
2024,2024-10-13,TN07,C02134,175,NA,M
2024,2024-10-13,TN07,C02135,174,52.7,F
2024,2024-10-13,TN07,C02136,232,133.6,NA
2024,2024-10-13,TN07,C02137,272,214.7,F
2024,2024-10-13,TN07,C02138,160,42.0,F
2024,2024-10-13,TN07,C02139,198,75.8,M
2024,2024-10-13,TN08,C02140,160,43.4,F
2024,2024-10-13,TN08,C02141,224,108.9,U
2024,2024-10-13,TN08,C02142,223,120.9,U
2024,2024-10-13,TN08,C02143,115,14.7,F
2024,2024-10-13,TN08,C02144,154,35.7,NA
2024,2024-10-13,TN08,C02145,157,40.0,F
2024,2024-10-13,TN08,C02146,206,NA,F
2024,2024-10-13,TN08,C02147,184,73.5,U
2024,2024-10-13,TN08,C02148,142,33.3,F
2024,2024-10-13,TN08,C02149,145,33.3,NA
2024,2024-10-13,TN08,C02150,235,158.1,M
2024,2024-10-13,TN08,C02151,235,137.8,M
2024,2024-10-13,TN08,C02152,167,52.7,U
2024,2024-10-13,TN08,C02153,226,127.3,F
2024,2024-10-13,TN08,C02154,166,53.4,U
2024,2024-10-13,TN08,C02155,93,9.5,NA
2024,2024-10-13,TN08,C02156,201,85.3,F
2024,2024-10-13,TN08,C02157,255,NA,F
2024,2024-10-13,TN08,C02158,186,75.1,M
2024,2024-10-13,TN08,C02159,177,NA,M
2025,2025-10-09,TN01,C02160,181,NA,M
2025,2025-10-09,TN01,C02161,154,NA,NA
2025,2025-10-09,TN01,C02162,95,9.8,M
2025,2025-10-09,TN01,C02163,163,51.6,F
2025,2025-10-09,TN01,C02164,170,NA,F
2025,2025-10-09,TN01,C02165,125,19.8,F
2025,2025-10-09,TN01,C02166,198,88.3,F
2025,2025-10-09,TN01,C02167,157,44.9,F
2025,2025-10-09,TN01,C02168,168,52.0,M
2025,2025-10-09,TN01,C02169,128,22.3,M
2025,2025-10-09,TN01,C02170,136,28.9,M
2025,2025-10-09,TN01,C02171,219,107.0,NA
2025,2025-10-09,TN01,C02172,158,41.5,U
2025,2025-10-09,TN01,C02173,199,NA,F
2025,2025-10-09,TN01,C02174,181,60.0,NA
2025,2025-10-09,TN01,C02175,146,33.6,M
2025,2025-10-09,TN01,C02176,124,22.9,M
2025,2025-10-09,TN01,C02177,96,NA,M
2025,2025-10-09,TN01,C02178,186,68.3,F
2025,2025-10-09,TN01,C02179,187,71.3,M
2025,2025-10-09,TN01,C02180,153,33.8,U
2025,2025-10-09,TN01,C02181,235,151.1,F
2025,2025-10-09,TN02,C02182,146,32.5,NA
2025,2025-10-09,TN02,C02183,179,69.5,M
2025,2025-10-09,TN02,C02184,264,NA,F
2025,2025-10-09,TN02,C02185,126,19.3,F
2025,2025-10-09,TN02,C02186,186,81.5,U
2025,2025-10-09,TN02,C02187,94,7.9,F
2025,2025-10-09,TN02,C02188,121,21.6,U
2025,2025-10-09,TN02,C02189,106,12.8,F
2025,2025-10-09,TN02,C02190,211,106.8,F
2025,2025-10-09,TN02,C02191,142,30.5,M
2025,2025-10-09,TN02,C02192,161,43.3,M
2025,2025-10-09,TN02,C02193,191,67.7,NA
2025,2025-10-09,TN02,C02194,198,74.6,F
2025,2025-10-09,TN02,C02195,184,62.7,F
2025,2025-10-09,TN02,C02196,220,131.7,M
2025,2025-10-09,TN02,C02197,155,35.8,M
2025,2025-10-09,TN03,C02198,191,88.2,M
2025,2025-10-09,TN03,C02199,199,99.2,F
2025,2025-10-09,TN03,C02200,183,76.5,M
2025,2025-10-09,TN03,C02201,159,38.3,NA
2025,2025-10-09,TN03,C02202,126,NA,U
2025,2025-10-09,TN03,C02203,203,99.1,M
2025,2025-10-09,TN03,C02204,150,33.3,F
2025,2025-10-09,TN03,C02205,226,141.7,M
2025,2025-10-09,TN03,C02206,186,NA,M
2025,2025-10-09,TN03,C02207,172,NA,F
2025,2025-10-09,TN03,C02208,221,128.7,F
2025,2025-10-09,TN03,C02209,124,20.9,F
2025,2025-10-09,TN03,C02210,143,33.5,M
2025,2025-10-09,TN03,C02211,141,27.3,F
2025,2025-10-09,TN03,C02212,121,20.5,F
2025,2025-10-09,TN03,C02213,137,30.0,F
2025,2025-10-09,TN03,C02214,174,66.2,M
2025,2025-10-09,TN03,C02215,199,82.6,F
2025,2025-10-09,TN04,C02216,132,21.4,U
2025,2025-10-09,TN04,C02217,95,9.5,U
2025,2025-10-09,TN04,C02218,170,51.7,M
2025,2025-10-09,TN04,C02219,194,82.0,F
2025,2025-10-09,TN04,C02220,123,19.0,M
2025,2025-10-09,TN04,C02221,106,11.8,F
2025,2025-10-09,TN04,C02222,107,NA,M
2025,2025-10-09,TN04,C02223,181,59.9,F
2025,2025-10-09,TN04,C02224,185,73.4,NA
2025,2025-10-09,TN04,C02225,128,19.3,NA
2025,2025-10-09,TN04,C02226,244,186.5,NA
2025,2025-10-09,TN04,C02227,162,53.3,F
2025,2025-10-09,TN04,C02228,151,42.0,F
2025,2025-10-09,TN04,C02229,133,27.6,F
2025,2025-10-09,TN04,C02230,174,60.1,M
2025,2025-10-09,TN04,C02231,107,11.9,U
2025,2025-10-09,TN04,C02232,178,68.6,F
2025,2025-10-09,TN04,C02233,192,76.8,F
2025,2025-10-09,TN04,C02234,152,41.9,F
2025,2025-10-09,TN05,C02235,173,64.3,U
2025,2025-10-09,TN05,C02236,114,14.4,M
2025,2025-10-09,TN05,C02237,108,11.7,F
2025,2025-10-09,TN05,C02238,132,26.9,F
2025,2025-10-09,TN05,C02239,170,55.8,U
2025,2025-10-09,TN05,C02240,220,111.3,M
2025,2025-10-09,TN05,C02241,135,24.7,M
2025,2025-10-09,TN05,C02242,202,93.0,F
2025,2025-10-09,TN05,C02243,226,138.3,M
2025,2025-10-09,TN05,C02244,165,54.2,F
2025,2025-10-09,TN05,C02245,171,NA,F
2025,2025-10-09,TN05,C02246,179,59.5,M
2025,2025-10-09,TN05,C02247,113,16.4,M
2025,2025-10-09,TN05,C02248,181,60.6,F
2025,2025-10-09,TN05,C02249,187,68.2,F
2025,2025-10-09,TN05,C02250,208,NA,F
2025,2025-10-09,TN06,C02251,154,40.5,U
2025,2025-10-09,TN06,C02252,166,46.0,M
2025,2025-10-09,TN06,C02253,162,44.4,NA
2025,2025-10-09,TN06,C02254,152,41.4,M
2025,2025-10-09,TN06,C02255,130,24.7,F
2025,2025-10-09,TN06,C02256,145,NA,U
2025,2025-10-09,TN06,C02257,181,73.8,U
2025,2025-10-09,TN06,C02258,198,80.0,U
2025,2025-10-09,TN06,C02259,193,82.7,M
2025,2025-10-09,TN06,C02260,180,69.6,M
2025,2025-10-09,TN06,C02261,209,88.6,M
2025,2025-10-09,TN06,C02262,193,88.2,U
2025,2025-10-09,TN07,C02263,250,177.0,U
2025,2025-10-09,TN07,C02264,169,57.9,NA
2025,2025-10-09,TN07,C02265,136,27.9,M
2025,2025-10-09,TN07,C02266,176,NA,F
2025,2025-10-09,TN07,C02267,176,52.8,M
2025,2025-10-09,TN07,C02268,183,75.2,M
2025,2025-10-09,TN07,C02269,167,44.3,F
2025,2025-10-09,TN07,C02270,129,26.6,F
2025,2025-10-09,TN07,C02271,210,102.4,F
2025,2025-10-09,TN07,C02272,236,135.0,M
2025,2025-10-09,TN07,C02273,162,47.4,M
2025,2025-10-09,TN07,C02274,211,93.2,M
2025,2025-10-09,TN07,C02275,124,23.3,U
2025,2025-10-09,TN07,C02276,180,65.1,NA
2025,2025-10-09,TN07,C02277,135,26.0,F
2025,2025-10-09,TN07,C02278,179,67.2,U
2025,2025-10-09,TN07,C02279,154,44.4,M
2025,2025-10-09,TN07,C02280,144,30.6,M
2025,2025-10-09,TN08,C02281,211,114.3,NA
2025,2025-10-09,TN08,C02282,159,38.3,M
2025,2025-10-09,TN08,C02283,191,87.1,M
2025,2025-10-09,TN08,C02284,111,14.3,M
2025,2025-10-09,TN08,C02285,209,101.1,F
2025,2025-10-09,TN08,C02286,96,9.5,M
2025,2025-10-09,TN08,C02287,207,90.6,F
2025,2025-10-09,TN08,C02288,116,17.2,M
2025,2025-10-09,TN08,C02289,176,68.1,F
2025,2025-10-09,TN08,C02290,200,96.2,M
2025,2025-10-09,TN08,C02291,175,62.4,F
2025,2025-10-09,TN08,C02292,154,42.5,F
2025,2025-10-09,TN08,C02293,200,78.4,M
2025,2025-10-09,TN08,C02294,212,104.6,NA
2025,2025-10-09,TN08,C02295,156,39.7,F
2025,2025-10-09,TN08,C02296,161,46.9,M
