gearType,year,species,tl
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,81
fyke,2012,Bluegill,81
fyke,2012,Bluegill,84
fyke,2012,Bluegill,84
fyke,2012,Bluegill,84
fyke,2012,Bluegill,244
fyke,2012,Bluegill,206
fyke,2012,Bluegill,168
fyke,2012,Bluegill,178
fyke,2012,Bluegill,163
fyke,2012,Bluegill,157
fyke,2012,Bluegill,135
fyke,2012,Bluegill,152
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,61
fyke,2012,Bluegill,58
fyke,2012,Bluegill,61
fyke,2012,Bluegill,56
fyke,2012,Bluegill,58
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,56
fyke,2012,Bluegill,36
fyke,2012,Bluegill,246
fyke,2012,Bluegill,56
fyke,2012,Bluegill,74
fyke,2012,Bluegill,41
fyke,2012,Bluegill,56
fyke,2012,Bluegill,48
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,36
fyke,2012,Bluegill,53
fyke,2012,Bluegill,48
fyke,2012,Bluegill,53
fyke,2012,Bluegill,86
fyke,2012,Bluegill,74
fyke,2012,Bluegill,58
fyke,2012,Bluegill,51
fyke,2012,Bluegill,43
fyke,2012,Bluegill,48
fyke,2012,Bluegill,58
fyke,2012,Bluegill,53
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,66
fyke,2012,Bluegill,51
fyke,2012,Bluegill,56
fyke,2012,Bluegill,58
fyke,2012,Bluegill,41
fyke,2012,Bluegill,43
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,38
fyke,2012,Bluegill,64
fyke,2012,Bluegill,58
fyke,2012,Bluegill,48
fyke,2012,Bluegill,46
fyke,2012,Bluegill,33
fyke,2012,Bluegill,41
fyke,2012,Bluegill,56
fyke,2012,Bluegill,69
fyke,2012,Bluegill,56
fyke,2012,Bluegill,36
fyke,2012,Bluegill,46
fyke,2012,Bluegill,66
fyke,2012,Bluegill,61
fyke,2012,Bluegill,41
fyke,2012,Bluegill,46
fyke,2012,Bluegill,36
fyke,2012,Bluegill,41
fyke,2012,Bluegill,58
fyke,2012,Bluegill,51
fyke,2012,Bluegill,56
fyke,2012,Bluegill,91
fyke,2012,Bluegill,84
fyke,2012,Bluegill,89
fyke,2012,Bluegill,84
fyke,2012,Bluegill,91
fyke,2012,Bluegill,97
fyke,2012,Bluegill,81
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,74
fyke,2012,Bluegill,81
fyke,2012,Bluegill,81
fyke,2012,Bluegill,84
fyke,2012,Bluegill,84
fyke,2012,Bluegill,84
fyke,2012,Bluegill,257
fyke,2012,Bluegill,208
fyke,2012,Bluegill,236
fyke,2012,Bluegill,216
fyke,2012,Bluegill,229
fyke,2012,Bluegill,236
fyke,2012,Bluegill,203
fyke,2012,Bluegill,163
fyke,2012,Bluegill,254
fyke,2012,Bluegill,239
fyke,2012,Bluegill,229
fyke,2012,Bluegill,251
fyke,2012,Bluegill,246
fyke,2012,Bluegill,246
fyke,2012,Bluegill,231
fyke,2012,Bluegill,226
fyke,2012,Bluegill,224
fyke,2012,Bluegill,198
fyke,2012,Bluegill,185
fyke,2012,Bluegill,249
fyke,2012,Bluegill,224
fyke,2012,Bluegill,178
fyke,2012,Bluegill,180
fyke,2012,Bluegill,137
fyke,2012,Bluegill,51
fyke,2012,Bluegill,66
fyke,2012,Bluegill,61
fyke,2012,Bluegill,72
fyke,2012,Bluegill,41
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,56
fyke,2012,Bluegill,38
fyke,2012,Bluegill,51
fyke,2012,Bluegill,33
fyke,2012,Bluegill,53
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,30
fyke,2012,Bluegill,89
fyke,2012,Bluegill,91
fyke,2012,Bluegill,58
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,66
fyke,2012,Bluegill,41
fyke,2012,Bluegill,51
fyke,2012,Bluegill,58
fyke,2012,Bluegill,30
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,53
fyke,2012,Bluegill,48
fyke,2012,Bluegill,28
fyke,2012,Bluegill,28
fyke,2012,Bluegill,48
fyke,2012,Bluegill,33
fyke,2012,Bluegill,41
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,38
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,46
fyke,2012,Bluegill,30
fyke,2012,Bluegill,46
fyke,2012,Bluegill,61
fyke,2012,Bluegill,69
fyke,2012,Bluegill,28
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,56
fyke,2012,Bluegill,51
fyke,2012,Bluegill,43
fyke,2012,Bluegill,51
fyke,2012,Bluegill,36
fyke,2012,Bluegill,41
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,74
fyke,2012,Bluegill,25
fyke,2012,Bluegill,25
fyke,2012,Bluegill,25
fyke,2012,Bluegill,25
fyke,2012,Bluegill,25
fyke,2012,Bluegill,25
fyke,2012,Bluegill,25
fyke,2012,Bluegill,25
fyke,2012,Bluegill,28
fyke,2012,Bluegill,28
fyke,2012,Bluegill,28
fyke,2012,Bluegill,28
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,30
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,41
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,43
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,46
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,56
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,64
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,69
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,71
fyke,2012,Bluegill,74
fyke,2012,Bluegill,51
fyke,2012,Bluegill,61
fyke,2012,Bluegill,51
fyke,2012,Bluegill,51
fyke,2012,Bluegill,58
fyke,2012,Bluegill,51
fyke,2012,Bluegill,58
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,61
fyke,2012,Bluegill,56
fyke,2012,Bluegill,69
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,61
fyke,2012,Bluegill,64
fyke,2012,Bluegill,58
fyke,2012,Bluegill,71
fyke,2012,Bluegill,51
fyke,2012,Bluegill,74
fyke,2012,Bluegill,53
fyke,2012,Bluegill,64
fyke,2012,Bluegill,51
fyke,2012,Bluegill,61
fyke,2012,Bluegill,61
fyke,2012,Bluegill,58
fyke,2012,Bluegill,56
fyke,2012,Bluegill,43
fyke,2012,Bluegill,56
fyke,2012,Bluegill,53
fyke,2012,Bluegill,56
fyke,2012,Bluegill,48
fyke,2012,Bluegill,46
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,97
fyke,2012,Bluegill,56
fyke,2012,Bluegill,79
fyke,2012,Bluegill,74
fyke,2012,Bluegill,53
fyke,2012,Bluegill,94
fyke,2012,Bluegill,91
fyke,2012,Bluegill,53
fyke,2012,Bluegill,58
fyke,2012,Bluegill,51
fyke,2012,Bluegill,71
fyke,2012,Bluegill,76
fyke,2012,Bluegill,79
fyke,2012,Bluegill,89
fyke,2012,Bluegill,53
fyke,2012,Bluegill,61
fyke,2012,Bluegill,97
fyke,2012,Bluegill,61
fyke,2012,Bluegill,56
fyke,2012,Bluegill,81
fyke,2012,Bluegill,84
fyke,2012,Bluegill,53
fyke,2012,Bluegill,61
fyke,2012,Bluegill,58
fyke,2012,Bluegill,66
fyke,2012,Bluegill,84
fyke,2012,Bluegill,58
fyke,2012,Bluegill,64
fyke,2012,Bluegill,56
fyke,2012,Bluegill,79
fyke,2012,Bluegill,81
fyke,2012,Bluegill,56
fyke,2012,Bluegill,51
fyke,2012,Bluegill,46
fyke,2012,Bluegill,61
fyke,2012,Bluegill,64
fyke,2012,Bluegill,61
fyke,2012,Bluegill,79
fyke,2012,Bluegill,51
fyke,2012,Bluegill,74
fyke,2012,Bluegill,58
fyke,2012,Bluegill,56
fyke,2012,Bluegill,53
fyke,2012,Bluegill,58
fyke,2012,Bluegill,71
fyke,2012,Bluegill,51
fyke,2012,Bluegill,61
fyke,2012,Bluegill,51
fyke,2012,Bluegill,43
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,51
fyke,2012,Bluegill,58
fyke,2012,Bluegill,53
fyke,2012,Bluegill,61
fyke,2012,Bluegill,58
fyke,2012,Bluegill,58
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,53
fyke,2012,Bluegill,56
fyke,2012,Bluegill,41
fyke,2012,Bluegill,56
fyke,2012,Bluegill,74
fyke,2012,Bluegill,69
fyke,2012,Bluegill,51
fyke,2012,Bluegill,53
fyke,2012,Bluegill,51
fyke,2012,Bluegill,66
fyke,2012,Bluegill,71
fyke,2012,Bluegill,53
fyke,2012,Bluegill,66
fyke,2012,Bluegill,66
fyke,2012,Bluegill,48
fyke,2012,Bluegill,53
fyke,2012,Bluegill,51
fyke,2012,Bluegill,61
fyke,2012,Bluegill,64
fyke,2012,Bluegill,51
fyke,2012,Bluegill,56
fyke,2012,Bluegill,48
fyke,2012,Bluegill,51
fyke,2012,Bluegill,69
fyke,2012,Bluegill,48
fyke,2012,Bluegill,48
fyke,2012,Bluegill,71
fyke,2012,Bluegill,56
fyke,2012,Bluegill,27
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,38
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,30
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,43
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,43
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,33
fyke,2012,Bluegill,30
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,30
fyke,2012,Bluegill,36
fyke,2012,Bluegill,41
fyke,2012,Bluegill,30
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,30
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,41
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,46
fyke,2012,Bluegill,33
fyke,2012,Bluegill,30
fyke,2012,Bluegill,38
fyke,2012,Bluegill,36
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,38
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,38
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,30
fyke,2012,Bluegill,38
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,41
fyke,2012,Bluegill,33
fyke,2012,Bluegill,38
fyke,2012,Bluegill,33
fyke,2012,Bluegill,38
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,51
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,30
fyke,2012,Bluegill,36
fyke,2012,Bluegill,30
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,33
fyke,2012,Bluegill,36
fyke,2012,Bluegill,28
fyke,2012,Bluegill,30
