# walleye_creel.csv
# Lake Sandhill - Walleye Creel Survey Data
# Columns:
#   year: Survey year (integer, YYYY)
#   season: Fishing season (character: open_water or ice)
#   month: Month of interview (integer, 1-12)
#   survey_date: Date of creel clerk interview (YYYY-MM-DD)
#   angler_id: Anonymous angler identifier (character)
#   party_size: Number of anglers in the party
#   hours_fished: Total hours fished by the party during that trip
#   walleye_caught: Number of walleye caught (kept + released)
#   walleye_harvested: Number of walleye harvested (kept)
#   largest_walleye_mm: Total length of largest walleye caught in mm; NA if none caught
#   target_species: Primary species targeted (character)
#   satisfaction: Trip satisfaction (1=very dissatisfied to 5=very satisfied); NA if not answered
#   resident: Whether angler is a local resident (yes or no); NA if not answered
# Units: effort in hours, length in mm
# Missing values coded as NA
year,season,month,survey_date,angler_id,party_size,hours_fished,walleye_caught,walleye_harvested,largest_walleye_mm,target_species,satisfaction,resident
2013,open_water,9,2013-09-11,OW201309013,2,14.0,3,1,490,walleye,NA,no
2013,open_water,9,2013-09-25,OW201309014,1,9.3,4,3,390,yellow_perch,3,yes
2013,open_water,9,2013-09-20,OW201309015,3,20.4,0,0,NA,walleye,4,yes
2013,open_water,10,2013-10-11,OW201310000,2,12.5,5,2,355,yellow_perch,5,no
2013,open_water,10,2013-10-13,OW201310001,1,3.6,6,3,443,yellow_perch,4,no
2013,open_water,10,2013-10-20,OW201310002,4,28.4,0,0,NA,white_bass,5,no
2013,open_water,10,2013-10-16,OW201310003,4,32.1,4,1,401,walleye,4,yes
2013,open_water,10,2013-10-03,OW201310004,2,4.6,3,1,505,walleye,4,no
2013,open_water,10,2013-10-01,OW201310005,2,5.7,2,1,352,walleye,3,NA
2013,open_water,10,2013-10-04,OW201310006,2,15.4,7,4,428,walleye,4,yes
2013,open_water,10,2013-10-24,OW201310007,2,5.6,10,6,449,walleye,3,NA
2013,open_water,10,2013-10-25,OW201310008,4,28.8,2,1,447,white_bass,4,no
2013,open_water,10,2013-10-19,OW201310009,2,8.1,4,1,300,white_bass,5,no
2013,open_water,10,2013-10-17,OW201310010,1,9.6,4,1,468,white_bass,4,no
2013,open_water,10,2013-10-15,OW201310011,3,17.2,4,2,508,any,2,yes
2013,open_water,10,2013-10-28,OW201310012,1,9.2,3,1,521,walleye,5,yes
2013,open_water,10,2013-10-28,OW201310013,1,9.3,2,1,424,any,3,yes
2013,open_water,10,2013-10-24,OW201310014,4,12.4,3,1,445,walleye,2,yes
2013,open_water,10,2013-10-26,OW201310015,3,18.6,0,0,NA,walleye,5,yes
2013,open_water,10,2013-10-11,OW201310016,1,9.1,8,4,448,walleye,3,no
2013,open_water,10,2013-10-13,OW201310017,2,18.8,6,2,504,walleye,5,no
2013,open_water,10,2013-10-23,OW201310018,3,7.1,5,3,483,walleye,3,yes
2013,open_water,10,2013-10-04,OW201310019,3,23.4,5,2,442,walleye,3,no
2013,open_water,10,2013-10-11,OW201310020,1,4.2,0,0,NA,walleye,5,yes
2013,open_water,10,2013-10-18,OW201310021,2,15.3,1,0,453,walleye,3,no
2013,open_water,10,2013-10-01,OW201310022,3,7.5,3,1,394,walleye,5,yes
2013,open_water,10,2013-10-12,OW201310023,2,10.0,5,3,421,white_bass,4,no
2013,open_water,10,2013-10-27,OW201310024,2,4.2,5,3,431,walleye,4,yes
2013,open_water,10,2013-10-12,OW201310025,2,14.2,3,1,395,walleye,3,yes
2013,open_water,10,2013-10-02,OW201310026,1,2.5,5,2,481,white_bass,3,yes
2013,open_water,10,2013-10-08,OW201310027,2,6.3,5,3,443,yellow_perch,3,no
2013,ice,12,2013-12-11,IC201312000,2,4.1,3,2,442,walleye,2,yes
2013,ice,12,2013-12-26,IC201312001,2,8.4,4,2,400,walleye,3,no
2013,ice,12,2013-12-03,IC201312002,2,7.2,2,1,483,walleye,3,no
2013,ice,12,2013-12-06,IC201312003,2,8.0,5,4,426,walleye,4,no
2013,ice,12,2013-12-05,IC201312004,2,15.8,1,0,368,walleye,3,no
2013,ice,12,2013-12-20,IC201312005,1,4.6,6,3,463,walleye,4,NA
2013,ice,12,2013-12-10,IC201312006,2,7.4,3,1,352,walleye,4,no
2013,ice,12,2013-12-07,IC201312007,2,5.8,3,2,444,walleye,3,no
2013,ice,12,2013-12-27,IC201312008,3,15.9,2,1,454,walleye,3,no
2013,ice,12,2013-12-09,IC201312009,2,6.8,1,0,425,walleye,2,yes
2013,ice,12,2013-12-08,IC201312010,3,21.5,3,2,444,walleye,4,no
2013,ice,1,2014-01-26,IC201301000,3,12.9,0,0,NA,walleye,2,no
2013,ice,1,2014-01-22,IC201301001,3,21.9,2,1,349,walleye,4,no
2013,ice,1,2014-01-09,IC201301002,2,15.8,2,1,386,walleye,NA,no
2013,ice,1,2014-01-01,IC201301003,1,3.4,0,0,NA,walleye,3,yes
2013,ice,1,2014-01-21,IC201301004,3,16.3,6,3,409,walleye,2,no
2013,ice,1,2014-01-09,IC201301005,1,7.0,6,4,300,walleye,4,no
2013,ice,1,2014-01-17,IC201301006,2,14.2,4,2,416,walleye,5,no
2013,ice,1,2014-01-10,IC201301007,2,12.5,4,2,371,walleye,5,yes
2013,ice,1,2014-01-12,IC201301008,1,4.1,3,1,423,walleye,2,no
2013,ice,1,2014-01-06,IC201301009,2,9.0,3,2,312,walleye,3,no
2013,ice,1,2014-01-02,IC201301010,2,7.7,5,2,384,walleye,3,NA
2013,ice,1,2014-01-12,IC201301011,3,23.1,2,1,453,walleye,4,no
2013,ice,1,2014-01-24,IC201301012,1,6.6,0,0,NA,walleye,4,yes
2013,ice,1,2014-01-23,IC201301013,2,15.8,3,2,391,walleye,3,no
2013,ice,2,2014-02-15,IC201302000,1,3.2,1,0,423,walleye,3,no
2013,ice,2,2014-02-27,IC201302001,2,15.4,1,0,465,walleye,3,yes
2013,ice,2,2014-02-01,IC201302002,2,13.1,0,0,NA,walleye,NA,yes
2013,ice,2,2014-02-13,IC201302003,1,2.2,6,4,387,walleye,2,no
2013,ice,2,2014-02-06,IC201302004,2,5.4,3,2,434,walleye,3,no
2013,ice,2,2014-02-24,IC201302005,1,2.8,6,4,450,walleye,2,no
2013,ice,2,2014-02-24,IC201302006,2,14.9,0,0,NA,walleye,2,no
2013,ice,2,2014-02-17,IC201302007,2,8.0,2,1,392,walleye,4,NA
2013,ice,2,2014-02-09,IC201302008,2,10.0,1,0,405,walleye,4,yes
2013,ice,2,2014-02-09,IC201302009,2,5.1,5,4,411,walleye,5,yes
2013,ice,2,2014-02-26,IC201302010,2,14.2,3,2,445,walleye,4,no
2013,ice,2,2014-02-14,IC201302011,2,10.1,4,2,423,walleye,4,no
2013,ice,2,2014-02-15,IC201302012,2,7.7,4,2,360,walleye,3,no
2013,ice,2,2014-02-28,IC201302013,3,17.3,4,2,444,walleye,2,no
2013,ice,2,2014-02-12,IC201302014,2,15.9,0,0,NA,walleye,4,yes
2013,ice,2,2014-02-25,IC201302015,3,13.1,0,0,NA,walleye,3,no
2013,ice,2,2014-02-05,IC201302016,2,11.2,0,0,NA,walleye,2,yes
2013,ice,2,2014-02-14,IC201302017,2,6.5,1,0,404,walleye,3,yes
2013,ice,2,2014-02-19,IC201302018,1,3.1,3,1,333,walleye,2,no
2013,ice,3,2014-03-11,IC201303000,2,8.7,1,0,444,walleye,NA,yes
2013,ice,3,2014-03-07,IC201303001,2,8.0,2,1,514,walleye,4,yes
2013,ice,3,2014-03-22,IC201303002,3,17.8,0,0,NA,walleye,4,yes
2013,ice,3,2014-03-06,IC201303003,3,20.0,3,2,422,walleye,3,no
2013,ice,3,2014-03-07,IC201303004,3,12.7,4,3,454,walleye,NA,yes
2013,ice,3,2014-03-19,IC201303005,2,10.6,0,0,NA,walleye,NA,no
2013,ice,3,2014-03-14,IC201303006,3,23.5,2,1,339,walleye,3,no
2013,ice,3,2014-03-08,IC201303007,2,8.0,1,0,371,walleye,3,no
2013,ice,3,2014-03-26,IC201303008,2,11.3,3,1,362,walleye,4,no
2013,ice,3,2014-03-03,IC201303009,2,14.8,1,0,384,walleye,4,no
2013,ice,3,2014-03-04,IC201303010,2,7.8,1,0,443,walleye,NA,no
2013,ice,3,2014-03-12,IC201303011,2,7.7,5,4,425,walleye,3,no
2013,ice,3,2014-03-13,IC201303012,3,20.3,3,1,337,walleye,4,no
2013,ice,3,2014-03-22,IC201303013,2,10.5,5,4,427,walleye,4,yes
2014,open_water,5,2014-05-11,OW201405000,2,15.8,2,1,453,walleye,4,no
2014,open_water,5,2014-05-25,OW201405001,1,2.3,6,3,454,any,4,NA
2014,open_water,5,2014-05-02,OW201405002,4,18.8,3,2,536,walleye,3,no
2014,open_water,5,2014-05-21,OW201405003,2,6.6,4,2,392,walleye,4,yes
2014,open_water,5,2014-05-19,OW201405004,2,20.0,2,0,454,any,3,yes
2014,open_water,5,2014-05-05,OW201405005,2,19.6,3,1,498,any,4,yes
2014,open_water,5,2014-05-11,OW201405006,1,9.2,6,2,536,walleye,NA,yes
2014,open_water,5,2014-05-02,OW201405007,2,6.1,4,2,467,yellow_perch,5,no
2014,open_water,5,2014-05-02,OW201405008,2,14.0,3,1,384,walleye,4,yes
2014,open_water,5,2014-05-08,OW201405009,3,8.3,8,4,430,any,3,yes
2014,open_water,5,2014-05-01,OW201405010,2,10.2,4,1,453,yellow_perch,NA,yes
2014,open_water,5,2014-05-22,OW201405011,1,3.5,7,4,410,walleye,2,no
2014,open_water,5,2014-05-05,OW201405012,1,2.7,1,0,431,walleye,NA,yes
2014,open_water,5,2014-05-16,OW201405013,3,26.2,6,3,471,walleye,4,no
2014,open_water,5,2014-05-25,OW201405014,4,34.3,4,1,457,white_bass,2,yes
2014,open_water,5,2014-05-07,OW201405015,3,15.1,3,1,393,white_bass,4,yes
2014,open_water,5,2014-05-21,OW201405016,2,19.5,0,0,NA,walleye,5,yes
2014,open_water,5,2014-05-09,OW201405017,2,19.5,3,1,460,yellow_perch,4,NA
2014,open_water,5,2014-05-19,OW201405018,4,36.5,4,2,387,yellow_perch,4,no
2014,open_water,5,2014-05-10,OW201405019,2,19.5,5,2,388,walleye,5,yes
2014,open_water,6,2014-06-25,OW201406000,1,3.9,3,2,383,walleye,3,yes
2014,open_water,6,2014-06-14,OW201406001,4,23.2,4,2,458,walleye,4,no
2014,open_water,6,2014-06-13,OW201406002,1,10.0,4,1,473,walleye,4,yes
2014,open_water,6,2014-06-09,OW201406003,3,14.3,1,0,511,white_bass,4,NA
2014,open_water,6,2014-06-28,OW201406004,3,24.9,8,4,326,walleye,4,yes
2014,open_water,6,2014-06-12,OW201406005,2,13.6,3,1,457,white_bass,5,yes
2014,open_water,6,2014-06-24,OW201406006,1,4.6,1,0,427,yellow_perch,2,no
2014,open_water,6,2014-06-01,OW201406007,2,14.5,2,1,423,yellow_perch,3,yes
2014,open_water,6,2014-06-25,OW201406008,2,17.5,6,3,483,walleye,4,yes
2014,open_water,6,2014-06-04,OW201406009,2,19.6,6,3,400,walleye,4,yes
2014,open_water,6,2014-06-14,OW201406010,3,11.3,3,2,421,yellow_perch,3,yes
2014,open_water,6,2014-06-23,OW201406011,3,11.6,2,0,337,walleye,NA,yes
2014,open_water,6,2014-06-21,OW201406012,3,13.2,6,3,556,white_bass,4,no
2014,open_water,6,2014-06-03,OW201406013,3,23.7,7,4,416,white_bass,5,no
2014,open_water,6,2014-06-16,OW201406014,4,11.8,4,1,413,walleye,NA,no
2014,open_water,6,2014-06-23,OW201406015,2,18.8,4,1,443,any,3,yes
2014,open_water,6,2014-06-09,OW201406016,3,7.9,0,0,NA,walleye,2,no
2014,open_water,6,2014-06-04,OW201406017,1,6.3,2,1,479,white_bass,5,no
2014,open_water,6,2014-06-26,OW201406018,2,9.6,6,3,385,yellow_perch,4,yes
2014,open_water,6,2014-06-05,OW201406019,2,18.1,3,2,413,walleye,4,yes
2014,open_water,6,2014-06-22,OW201406020,1,3.8,4,1,421,walleye,NA,NA
2014,open_water,6,2014-06-13,OW201406021,2,15.0,4,2,345,walleye,5,NA
2014,open_water,6,2014-06-23,OW201406022,3,13.6,5,3,444,yellow_perch,3,NA
2014,open_water,6,2014-06-20,OW201406023,1,2.7,5,3,486,white_bass,3,yes
2014,open_water,6,2014-06-16,OW201406024,1,2.1,7,3,398,any,3,yes
2014,open_water,6,2014-06-06,OW201406025,3,11.9,6,4,347,walleye,3,yes
2014,open_water,6,2014-06-26,OW201406026,2,15.4,4,2,477,walleye,3,yes
2014,open_water,6,2014-06-18,OW201406027,1,5.4,6,2,453,yellow_perch,4,yes
2014,open_water,7,2014-07-26,OW201407000,1,3.6,3,1,534,white_bass,4,no
2014,open_water,7,2014-07-20,OW201407001,3,24.9,1,0,387,walleye,3,yes
2014,open_water,7,2014-07-22,OW201407002,1,5.0,0,0,NA,walleye,4,yes
2014,open_water,7,2014-07-23,OW201407003,3,18.9,10,6,409,walleye,3,yes
2014,open_water,7,2014-07-22,OW201407004,1,5.4,5,2,424,any,4,yes
2014,open_water,7,2014-07-23,OW201407005,1,6.9,6,3,423,walleye,3,yes
2014,open_water,7,2014-07-11,OW201407006,4,36.0,6,3,421,yellow_perch,4,yes
2014,open_water,7,2014-07-04,OW201407007,4,23.4,4,1,328,walleye,5,yes
2014,open_water,7,2014-07-10,OW201407008,2,10.9,0,0,NA,any,4,yes
2014,open_water,7,2014-07-16,OW201407009,3,20.2,5,3,435,yellow_perch,NA,no
2014,open_water,7,2014-07-27,OW201407010,4,26.4,7,2,412,walleye,3,yes
2014,open_water,7,2014-07-20,OW201407011,2,13.9,7,5,382,walleye,NA,yes
2014,open_water,7,2014-07-18,OW201407012,1,5.0,2,1,418,white_bass,5,no
2014,open_water,7,2014-07-05,OW201407013,4,9.0,0,0,NA,walleye,4,no
2014,open_water,7,2014-07-10,OW201407014,4,18.3,6,4,409,walleye,2,yes
2014,open_water,7,2014-07-16,OW201407015,1,4.2,3,2,456,any,3,no
2014,open_water,7,2014-07-26,OW201407016,4,20.6,1,0,419,any,4,yes
2014,open_water,7,2014-07-03,OW201407017,3,26.6,3,1,360,walleye,4,yes
2014,open_water,7,2014-07-17,OW201407018,3,26.5,7,3,441,walleye,3,no
2014,open_water,7,2014-07-26,OW201407019,1,5.8,4,1,456,yellow_perch,3,yes
2014,open_water,7,2014-07-26,OW201407020,2,17.6,2,1,513,yellow_perch,4,yes
2014,open_water,7,2014-07-01,OW201407021,2,17.2,2,1,369,white_bass,3,NA
2014,open_water,7,2014-07-04,OW201407022,2,5.5,10,6,493,white_bass,4,no
2014,open_water,7,2014-07-27,OW201407023,1,7.1,7,4,364,white_bass,NA,NA
2014,open_water,7,2014-07-22,OW201407024,2,9.4,3,1,397,any,4,no
2014,open_water,7,2014-07-09,OW201407025,2,16.8,6,4,485,yellow_perch,5,yes
2014,open_water,7,2014-07-13,OW201407026,1,3.9,4,2,464,yellow_perch,4,NA
2014,open_water,7,2014-07-26,OW201407027,2,17.4,2,1,419,walleye,4,yes
2014,open_water,7,2014-07-28,OW201407028,3,7.6,3,1,355,white_bass,4,yes
2014,open_water,7,2014-07-06,OW201407029,1,8.1,2,1,361,walleye,3,yes
2014,open_water,7,2014-07-22,OW201407030,4,32.5,0,0,NA,any,NA,no
2014,open_water,8,2014-08-01,OW201408000,3,29.8,1,0,450,any,3,yes
2014,open_water,8,2014-08-18,OW201408001,2,15.8,4,2,385,white_bass,4,no
2014,open_water,8,2014-08-11,OW201408002,3,26.2,3,1,398,walleye,3,yes
2014,open_water,8,2014-08-02,OW201408003,3,14.6,7,3,381,walleye,4,yes
2014,open_water,8,2014-08-18,OW201408004,1,2.1,3,1,372,walleye,3,no
2014,open_water,8,2014-08-24,OW201408005,2,16.0,0,0,NA,walleye,NA,no
2014,open_water,8,2014-08-09,OW201408006,2,17.7,6,3,402,white_bass,3,no
2014,open_water,8,2014-08-05,OW201408007,3,12.7,0,0,NA,any,3,NA
2014,open_water,8,2014-08-05,OW201408008,2,17.5,9,4,402,any,3,yes
2014,open_water,8,2014-08-01,OW201408009,2,6.0,2,1,422,walleye,4,yes
2014,open_water,8,2014-08-16,OW201408010,4,15.9,3,1,462,walleye,NA,yes
2014,open_water,8,2014-08-27,OW201408011,4,14.8,6,3,382,walleye,4,yes
2014,open_water,8,2014-08-10,OW201408012,2,4.1,7,4,402,white_bass,4,NA
2014,open_water,8,2014-08-17,OW201408013,1,8.4,4,2,479,walleye,5,NA
2014,open_water,8,2014-08-16,OW201408014,2,11.5,6,4,466,walleye,4,yes
2014,open_water,8,2014-08-01,OW201408015,3,10.2,7,3,370,any,4,NA
2014,open_water,8,2014-08-05,OW201408016,3,6.6,2,1,441,any,NA,no
2014,open_water,8,2014-08-10,OW201408017,4,35.0,7,4,333,walleye,4,NA
2014,open_water,8,2014-08-25,OW201408018,4,31.6,5,2,354,any,NA,yes
2014,open_water,8,2014-08-15,OW201408019,3,8.9,1,0,386,walleye,4,yes
2014,open_water,8,2014-08-20,OW201408020,2,10.7,1,0,419,yellow_perch,3,no
2014,open_water,8,2014-08-18,OW201408021,3,7.4,5,2,419,walleye,NA,yes
2014,open_water,8,2014-08-19,OW201408022,2,8.8,4,2,434,walleye,3,yes
2014,open_water,8,2014-08-15,OW201408023,2,17.2,8,4,449,walleye,NA,no
2014,open_water,8,2014-08-12,OW201408024,2,14.5,0,0,NA,walleye,4,no
2014,open_water,8,2014-08-25,OW201408025,2,7.4,1,0,447,walleye,3,no
2014,open_water,9,2014-09-04,OW201409000,4,9.1,4,3,429,walleye,2,yes
2014,open_water,9,2014-09-19,OW201409001,1,8.4,4,2,500,any,4,yes
2014,open_water,9,2014-09-05,OW201409002,2,8.2,4,2,488,walleye,2,no
2014,open_water,9,2014-09-21,OW201409003,3,25.5,0,0,NA,yellow_perch,3,yes
2014,open_water,9,2014-09-02,OW201409004,2,16.1,2,1,423,white_bass,4,yes
2014,open_water,9,2014-09-08,OW201409005,2,10.9,6,4,403,walleye,3,no
2014,open_water,9,2014-09-26,OW201409006,4,8.9,8,3,439,walleye,5,NA
2014,open_water,9,2014-09-05,OW201409007,3,12.0,0,0,NA,walleye,4,yes
2014,open_water,9,2014-09-13,OW201409008,1,5.5,4,1,417,any,2,no
2014,open_water,9,2014-09-05,OW201409009,4,18.7,6,3,436,walleye,3,no
2014,open_water,9,2014-09-09,OW201409010,2,17.8,3,1,509,walleye,4,yes
2014,open_water,9,2014-09-14,OW201409011,2,14.3,1,0,458,walleye,4,yes
2014,open_water,9,2014-09-21,OW201409012,1,3.9,3,1,441,walleye,2,no
2014,open_water,9,2014-09-06,OW201409013,3,28.7,6,4,395,walleye,4,no
2014,open_water,9,2014-09-13,OW201409014,4,23.8,7,5,424,yellow_perch,3,no
2014,open_water,9,2014-09-02,OW201409015,1,9.8,2,1,403,yellow_perch,2,yes
2014,open_water,9,2014-09-11,OW201409016,3,15.3,2,0,410,any,4,yes
2014,open_water,9,2014-09-11,OW201409017,1,7.8,5,2,409,walleye,4,yes
2014,open_water,9,2014-09-02,OW201409018,2,4.0,2,1,365,any,4,no
2014,open_water,9,2014-09-07,OW201409019,2,11.5,7,5,475,white_bass,4,yes
2014,open_water,9,2014-09-13,OW201409020,3,26.3,6,2,347,walleye,3,no
2014,open_water,9,2014-09-04,OW201409021,2,6.6,5,3,447,walleye,4,yes
2014,open_water,9,2014-09-07,OW201409022,2,17.8,2,1,463,walleye,4,yes
2014,open_water,9,2014-09-27,OW201409023,3,25.7,3,1,352,walleye,3,yes
2014,open_water,9,2014-09-15,OW201409024,4,26.0,6,2,348,walleye,2,yes
2014,open_water,9,2014-09-24,OW201409025,1,2.7,3,1,309,yellow_perch,3,no
2014,open_water,9,2014-09-10,OW201409026,2,9.4,8,3,478,yellow_perch,5,no
2014,open_water,9,2014-09-12,OW201409027,1,3.1,2,1,377,walleye,3,no
2014,open_water,9,2014-09-04,OW201409028,1,9.5,7,4,379,yellow_perch,4,yes
2014,open_water,9,2014-09-24,OW201409029,3,18.9,2,1,462,walleye,4,no
2014,open_water,9,2014-09-13,OW201409030,3,11.5,2,1,498,walleye,4,yes
2014,open_water,9,2014-09-10,OW201409031,2,12.5,5,3,435,walleye,1,NA
2014,open_water,9,2014-09-18,OW201409032,1,4.5,4,1,497,walleye,4,yes
2014,open_water,10,2014-10-18,OW201410000,3,23.0,2,1,517,walleye,4,yes
2014,open_water,10,2014-10-11,OW201410001,2,15.4,4,1,439,walleye,4,yes
2014,open_water,10,2014-10-12,OW201410002,3,18.1,5,2,423,walleye,NA,NA
2014,open_water,10,2014-10-16,OW201410003,2,17.0,3,1,446,walleye,2,NA
2014,open_water,10,2014-10-28,OW201410004,4,26.5,6,3,446,any,3,yes
2014,open_water,10,2014-10-19,OW201410005,1,2.7,3,2,466,walleye,NA,no
2014,open_water,10,2014-10-03,OW201410006,4,34.5,4,2,364,walleye,3,yes
2014,open_water,10,2014-10-07,OW201410007,4,35.2,6,2,356,walleye,4,yes
2014,open_water,10,2014-10-20,OW201410008,1,8.6,6,4,407,walleye,5,no
2014,open_water,10,2014-10-01,OW201410009,3,20.5,4,2,416,any,3,yes
2014,open_water,10,2014-10-21,OW201410010,4,27.9,1,0,454,walleye,4,yes
2014,open_water,10,2014-10-15,OW201410011,2,7.0,5,3,452,walleye,3,yes
2014,open_water,10,2014-10-25,OW201410012,2,13.4,5,2,472,yellow_perch,4,yes
2014,open_water,10,2014-10-26,OW201410013,1,7.1,2,1,396,walleye,NA,yes
2014,open_water,10,2014-10-06,OW201410014,2,18.5,4,1,483,any,3,no
2014,open_water,10,2014-10-04,OW201410015,2,6.4,7,5,365,walleye,3,yes
2014,open_water,10,2014-10-14,OW201410016,1,5.9,2,1,407,walleye,5,yes
2014,open_water,10,2014-10-23,OW201410017,1,5.5,4,2,451,walleye,4,yes
2014,open_water,10,2014-10-13,OW201410018,3,6.9,4,1,440,walleye,3,yes
2014,open_water,10,2014-10-11,OW201410019,2,13.8,2,0,353,walleye,2,yes
2014,open_water,10,2014-10-08,OW201410020,2,10.2,4,2,384,any,5,no
2014,open_water,10,2014-10-27,OW201410021,1,3.7,5,2,414,walleye,3,yes
2014,open_water,10,2014-10-06,OW201410022,3,29.7,4,3,359,walleye,5,yes
2014,open_water,10,2014-10-19,OW201410023,2,19.7,8,3,402,yellow_perch,4,yes
2014,open_water,10,2014-10-13,OW201410024,1,5.0,6,3,546,walleye,4,yes
2014,open_water,10,2014-10-12,OW201410025,2,19.0,4,1,362,walleye,4,yes
2014,open_water,10,2014-10-23,OW201410026,1,3.7,2,0,500,walleye,2,no
2014,open_water,10,2014-10-16,OW201410027,2,7.3,0,0,NA,yellow_perch,3,no
2014,open_water,10,2014-10-08,OW201410028,2,18.8,2,0,397,walleye,2,no
2014,open_water,10,2014-10-02,OW201410029,3,28.2,1,0,331,walleye,3,yes
2014,open_water,10,2014-10-10,OW201410030,4,37.0,3,1,461,walleye,4,yes
2014,ice,12,2014-12-28,IC201412000,2,15.3,0,0,NA,walleye,4,yes
2014,ice,12,2014-12-21,IC201412001,2,5.6,2,1,359,walleye,NA,yes
2014,ice,12,2014-12-23,IC201412002,1,7.6,4,3,403,walleye,4,yes
2014,ice,12,2014-12-09,IC201412003,2,11.3,1,0,405,walleye,2,no
2014,ice,12,2014-12-04,IC201412004,2,6.5,1,0,385,walleye,2,no
2014,ice,12,2014-12-07,IC201412005,2,4.7,5,2,366,walleye,4,yes
2014,ice,12,2014-12-03,IC201412006,2,9.2,5,2,495,walleye,4,no
2014,ice,12,2014-12-14,IC201412007,2,4.9,1,0,400,walleye,2,yes
2014,ice,12,2014-12-08,IC201412008,3,22.5,3,1,432,walleye,5,no
2014,ice,12,2014-12-21,IC201412009,2,7.1,1,0,334,walleye,3,no
2014,ice,12,2014-12-18,IC201412010,2,15.4,0,0,NA,walleye,NA,yes
2014,ice,12,2014-12-15,IC201412011,2,8.6,2,1,411,walleye,4,no
2014,ice,1,2015-01-25,IC201401000,1,5.5,5,3,350,walleye,2,no
2014,ice,1,2015-01-04,IC201401001,2,8.2,4,2,478,walleye,4,no
2014,ice,1,2015-01-27,IC201401002,3,14.9,5,3,313,walleye,4,no
2014,ice,1,2015-01-14,IC201401003,2,5.6,6,3,477,walleye,5,no
2014,ice,1,2015-01-03,IC201401004,2,12.4,2,1,366,walleye,NA,no
2014,ice,1,2015-01-09,IC201401005,1,2.6,3,2,400,walleye,4,no
2014,ice,1,2015-01-08,IC201401006,2,9.2,4,2,425,walleye,4,no
2014,ice,1,2015-01-08,IC201401007,3,7.1,4,2,355,walleye,3,no
2014,ice,1,2015-01-24,IC201401008,2,7.3,2,1,393,walleye,5,yes
2014,ice,1,2015-01-01,IC201401009,2,14.5,5,3,454,walleye,3,no
2014,ice,2,2015-02-20,IC201402000,1,7.2,2,1,379,walleye,5,no
2014,ice,2,2015-02-03,IC201402001,2,6.2,3,1,423,walleye,4,no
2014,ice,2,2015-02-28,IC201402002,3,20.2,1,0,441,walleye,4,no
2014,ice,2,2015-02-11,IC201402003,1,5.2,0,0,NA,walleye,4,no
2014,ice,2,2015-02-19,IC201402004,2,14.2,2,1,368,walleye,2,no
2014,ice,2,2015-02-23,IC201402005,2,5.0,3,2,398,walleye,3,NA
2014,ice,2,2015-02-27,IC201402006,2,6.5,4,2,477,walleye,5,yes
2014,ice,2,2015-02-17,IC201402007,3,15.5,5,4,394,walleye,4,yes
2014,ice,2,2015-02-01,IC201402008,3,21.0,1,0,452,walleye,2,no
2014,ice,2,2015-02-11,IC201402009,2,13.8,6,4,398,walleye,4,no
2014,ice,2,2015-02-07,IC201402010,3,8.1,2,1,432,walleye,4,yes
2014,ice,2,2015-02-16,IC201402011,2,11.1,4,2,476,walleye,NA,yes
2014,ice,3,2015-03-02,IC201403000,3,12.3,2,1,308,walleye,3,no
2014,ice,3,2015-03-13,IC201403001,2,7.0,4,2,412,walleye,3,no
2014,ice,3,2015-03-22,IC201403002,2,14.6,5,4,399,walleye,NA,yes
2014,ice,3,2015-03-14,IC201403003,2,11.3,3,2,402,walleye,2,no
2014,ice,3,2015-03-01,IC201403004,2,13.0,1,0,358,walleye,3,yes
2014,ice,3,2015-03-02,IC201403005,2,12.9,1,0,420,walleye,2,no
2014,ice,3,2015-03-26,IC201403006,2,11.1,5,3,352,walleye,3,no
2014,ice,3,2015-03-06,IC201403007,2,14.0,3,2,402,walleye,4,no
2014,ice,3,2015-03-03,IC201403008,2,4.7,5,3,407,walleye,3,no
2014,ice,3,2015-03-21,IC201403009,1,7.9,4,3,391,walleye,5,yes
2015,open_water,5,2015-05-20,OW201505000,1,5.3,2,1,548,white_bass,2,yes
2015,open_water,5,2015-05-13,OW201505001,3,13.2,9,6,374,walleye,3,yes
2015,open_water,5,2015-05-09,OW201505002,1,2.7,4,1,480,walleye,3,no
2015,open_water,5,2015-05-05,OW201505003,4,39.0,3,1,485,yellow_perch,3,yes
2015,open_water,5,2015-05-08,OW201505004,3,26.1,5,2,424,walleye,NA,yes
2015,open_water,5,2015-05-07,OW201505005,1,4.1,5,2,412,walleye,3,yes
2015,open_water,5,2015-05-10,OW201505006,2,7.8,2,1,351,any,NA,yes
2015,open_water,5,2015-05-08,OW201505007,3,6.6,2,1,400,walleye,4,yes
2015,open_water,5,2015-05-22,OW201505008,2,5.7,3,1,505,any,3,yes
2015,open_water,5,2015-05-07,OW201505009,1,4.2,0,0,NA,walleye,3,no
2015,open_water,5,2015-05-12,OW201505010,1,3.2,0,0,NA,walleye,3,yes
2015,open_water,5,2015-05-03,OW201505011,3,24.5,2,1,464,walleye,4,yes
2015,open_water,5,2015-05-20,OW201505012,3,7.4,7,4,496,yellow_perch,3,yes
2015,open_water,5,2015-05-28,OW201505013,3,6.6,2,1,417,any,2,no
2015,open_water,5,2015-05-12,OW201505014,2,19.3,2,1,429,walleye,3,yes
